
Jan		227.82	17	382.50	30	985.98	38	324.66	26

Fev		227.82	17	391.89	29	939.42	42	266.46	31

Mar		227.82	17	382.50	30	962.70	40	347.94	24

Abr		199.65	20	401.28	28	974.34	39	324.66	26

Mai		371.91	7	675.94	5	1251.39	9	386.02	21

Jun		391.29	5	675.94	5	1232.01	11	437.72	16

Jul		294.39	15	684.68	4	1251.39	9	448.06	15

Ago		352.53	9	658.46	7	1270.77	7	448.06	15

Set		391.29	5	667.20	6	1261.08	8	479.08	12

Out		274.77	12	382.50	30	1067.46	31	336.30	25

Nov		237.21	16	363.72	32	1032.54	34	324.66	26

Dez		237.21	16	401.28	28	951.06	41	301.38	28

Jan		246.60	15	391.89	29	974.34	39	301.38	28

Fev		227.82	17	382.50	30	1044.18	33	324.66	26

Mar		227.82	17	373.11	31	962.70	40	324.66	26

Abr		227.82	17	363.72	32	1032.54	34	347.94	24

Mai		362.22	8	649.72	8	1261.08	8	499.76	10

Jun		371.91	7	649.72	8	1261.08	8	417.04	18

Jul		323.46	12	640.98	9	1280.46	6	448.06	15

Ago		362.22	8	667.20	6	1251.39	9	468.74	13

Set		333.15	11	693.42	3	1299.84	4	437.72	16

Out		255.99	14	382.50	30	1055.82	32	289.74	29

Nov		227.82	17	401.28	28	985.98	38	289.74	29

Dez		218.43	18	335.55	35	974.34	39	278.10	30

Jan		255.99	14	401.28	28	939.42	42	301.38	28

Fev		237.21	16	344.94	34	985.98	38	313.02	27

Mar		265.38	13	363.72	32	997.62	37	301.38	28

Abr		227.82	17	420.06	26	1020.90	35	336.30	25

Mai		371.91	7	667.20	6	1261.08	8	437.72	16

Jun		381.60	6	667.20	6	1270.77	7	468.74	13

Jul		371.91	7	675.94	5	1290.15	5	458.40	14

Ago		362.22	8	667.20	6	1270.77	7	458.40	14

Set		342.84	10	640.98	9	1299.84	4	437.72	16

Out		246.60	15	391.89	29	1055.82	32	313.02	27

Nov		255.99	14	373.11	31	1009.26	36	289.74	29

Dez		246.60	15	354.33	33	1125.66	26	336.30	25

Jan		237.21	16	401.28	28	1055.82	32	359.58	23

Fev		209.04	19	401.28	28	1032.54	34	347.94	24

Mar		246.60	15	448.23	23	927.78	43	359.58	23

Abr		255.99	14	373.11	31	1009.26	36	336.30	25

Mai		391.29	5	675.94	5	1270.77	7	499.76	10

Jun		371.91	7	675.94	5	1280.46	6	437.72	16

Jul		352.53	9	693.42	3	1290.15	5	386.02	21

Ago		323.46	12	684.68	4	1299.84	4	427.38	17

Set		352.53	9	667.20	6	1309.53	3	427.38	17

Out		199.65	20	420.06	26	892.86	46	324.66	26

Nov		218.43	18	363.72	32	951.06	41	371.22	22

Dez		246.60	15	410.67	27	1044.18	33	301.38	28

Jan		227.82	17	401.28	28	1055.82	32	301.38	28

Fev		246.60	15	401.28	28	951.06	41	266.46	31

Mar		265.38	13	391.89	29	985.98	38	301.38	28

Abr		227.82	17	391.89	29	1009.26	36	336.30	25

Mai		381.60	6	640.98	9	1290.15	5	437.72	16

Jun		391.29	5	614.76	12	1299.84	4	479.08	12

Jul		381.60	6	658.46	7	1299.84	4	448.06	15

Ago		362.22	8	675.94	5	1299.84	4	468.74	13

Set		391.29	5	658.46	7	1299.84	4	458.40	14

Out		246.60	15	363.72	32	1055.82	32	301.38	28

Nov		237.21	16	382.50	30	997.62	37	301.38	28

Dez		227.82	17	382.50	30	974.34	39	336.30	25

Jan		265.38	13	410.67	27	985.98	38	301.38	28

Fev		246.60	15	382.50	30	1009.26	36	313.02	27

Mar		246.60	15	401.28	28	962.70	40	301.38	28

Abr		255.99	14	373.11	31	997.62	37	347.94	24

Mai		352.53	9	658.46	7	1290.15	5	437.72	16

Jun		362.22	8	667.20	6	1232.01	11	499.76	10

Jul		362.22	8	684.68	4	1270.77	7	468.74	13

Ago		381.60	6	658.46	7	1241.70	10	448.06	15

Set		371.91	7	675.94	5	1309.53	3	448.06	15

Out		227.82	17	382.50	30	985.98	38	324.66	26

Nov		237.21	16	391.89	29	951.06	41	336.30	25

Dez		255.99	14	410.67	27	1009.26	36	324.66	26

Jan		209.04	19	391.89	29	939.42	42	336.30	25

Fev		255.99	14	391.89	29	962.70	40	394.50	20

Mar		237.21	16	382.50	30	951.06	41	289.74	29

Abr		209.04	19	354.33	33	997.62	37	324.66	26

Mai		352.53	9	640.98	9	1261.08	8	427.38	17

Jun		342.84	10	675.94	5	1232.01	11	417.04	18

Jul		371.91	7	658.46	7	1280.46	6	406.70	19

Ago		371.91	7	684.68	4	1251.39	9	396.36	20

Set		400.98	4	649.72	8	1251.39	9	468.74	13

Out		265.38	13	410.67	27	927.78	43	324.66	26

Nov		246.60	15	354.33	33	974.34	39	266.46	31

Dez		227.82	17	382.50	30	974.34	39	254.82	32

Jan		255.99	14	391.89	29	974.34	39	313.02	27

Fev		227.82	17	420.06	26	962.70	40	301.38	28

Mar		199.65	20	391.89	29	1055.82	32	359.58	23

Abr		237.21	16	401.28	28	997.62	37	324.66	26

Mai		381.60	6	667.20	6	1299.84	4	396.36	20

Jun		371.91	7	667.20	6	1270.77	7	396.36	20

Jul		352.53	9	693.42	3	1328.91	1	448.06	15

Ago		342.84	10	658.46	7	1290.15	5	448.06	15

Set		381.60	6	658.46	7	1270.77	7	468.74	13

Out		255.99	14	354.33	33	1044.18	33	289.74	29

Nov		246.60	15	363.72	32	974.34	39	289.74	29

Dez		237.21	16	391.89	29	962.70	40	324.66	26

Jan		265.38	13	410.67	27	1044.18	33	278.10	30

Fev		265.38	13	354.33	33	974.34	39	324.66	26

Mar		209.04	19	410.67	27	962.70	40	324.66	26

Abr		218.43	18	363.72	32	962.70	40	301.38	28

Mai		323.46	12	675.94	5	1261.08	8	458.40	14

Jun		352.53	9	640.98	9	1328.91	1	499.76	10

Jul		342.84	10	640.98	9	1270.77	7	458.40	14

Ago		342.84	10	693.42	3	1299.84	4	437.72	16

Set		362.22	8	675.94	5	1232.01	11	448.06	15

Out		237.21	16	382.50	30	904.50	45	324.66	26

Nov		237.21	16	373.11	31	892.86	46	347.94	24

Dez		237.21	16	373.11	31	997.62	37	289.74	29

Jan		255.99	14	363.72	32	985.98	38	301.38	28

Fev		227.82	17	391.89	29	1055.82	32	324.66	26

Mar		246.60	15	354.33	33	985.98	38	289.74	29

Abr		255.99	14	373.11	31	1044.18	33	289.74	29

Mai		352.53	9	658.46	7	1309.53	3	458.40	14

Jun		371.91	7	684.68	4	1241.70	10	417.04	18

Jul		400.98	4	649.72	8	1270.77	7	437.72	16

Ago		362.22	8	667.20	6	1232.01	11	406.70	19

Set		420.36	2	658.46	7	1251.39	9	417.04	18

Out		199.65	20	373.11	31	1055.82	32	301.38	28

Nov		218.43	18	401.28	28	1009.26	36	336.30	25

Dez		246.60	15	382.50	30	1090.74	29	243.18	33
