
Jan		2747.34	10		2472.58	16		314.52	1

Fev		2743.66	15		2474.35	17		309.40	5

Mar		2745.97	9		2474.08	14		309.88	4

Abr		2747.14	9		2475.85	15		315.16	3

Mai		2746.95	10		2440.63	25		308.92	6

Jun		2646.92	128		2277.88	102		288.40	10

Jul		2653.79	119		2279.32	98		285.10	13

Ago		2650.21	121		2296.84	86		286.20	12

Set		2651.15	119		2271.16	109		287.30	11

Out		2650.12	124		2284.84	96		280.50	15

Nov		2644.16	132		2270.44	106		283.80	12

Dez		2746.37	11		2490.94	10		312.44	2

Jan		2745.78	10		2468.56	18		315.64	2

Fev		2746.57	12		2486.17	13		315.16	3

Mar		2743.45	12		2474.59	15		315.16	3

Abr		2741.11	12		2486.41	11		311.00	5

Mai		2746.36	9		2495.98	10		314.04	2

Jun		2646.92	128		2276.68	102		281.70	15

Jul		2644.63	131		2279.56	99		287.40	12

Ago		2649.74	122		2280.04	101		287.30	11

Set		2646.89	129		2272.12	108		286.20	12

Out		2647.42	126		2276.92	103		283.90	13

Nov		2645.98	130		2280.76	99		288.40	10

Dez		2743.64	11		2480.62	12		314.04	2

Jan		2743.44	10		2458.00	22		311.48	4

Fev		2742.67	12		2469.31	17		306.68	4

Mar		2745.60	13		2490.19	11		315.64	2

Abr		2734.12	18		2485.15	11		315.64	2

Mai		2741.31	13		2475.85	15		314.04	2

Jun		2647.51	123		2279.08	102		286.10	11

Jul		2654.44	112		2267.80	110		286.10	11

Ago		2652.35	123		2287.00	100		284.90	11

Set		2644.66	130		2283.16	99		290.90	11

Out		2650.59	123		2289.40	95		283.90	13

Nov		2649.33	121		2289.16	99		284.00	14

Dez		2741.30	11		2474.59	15		315.16	3

Jan		2746.94	8		2478.61	13		313.56	3

Fev		2742.49	15		2497.99	9		311.96	3

Mar		2743.24	9		2492.20	10		308.92	6

Abr		2748.70	9		2484.88	8		315.16	3

Mai		2745.59	11		2479.87	13		318.84	2

Jun		2646.39	131		2275.48	107		289.60	10

Jul		2649.65	125		2280.28	102		283.80	12

Ago		2647.39	127		2276.44	106		287.30	11

Set		2642.75	135		2264.68	112		281.60	14

Out		2650.24	120		2279.80	105		282.80	14

Nov		2646.98	126		2282.68	97		284.90	11

Dez		2746.56	10		2466.79	17		315.16	3

Jan		2735.67	16		2470.57	17		316.12	1

Fev		2742.67	12		2473.09	17		321.40	0

Mar		2748.13	12		2469.55	15		316.12	1

Abr		2741.92	18		2485.66	12		314.52	1

Mai		2748.68	5		2489.68	10		315.16	3

Jun		2652.53	117		2299.24	86		293.10	9

Jul		2654.82	114		2282.68	97		277.10	17

Ago		2647.86	126		2292.52	98		285.10	13

Set		2652.88	120		2276.92	103		282.70	13

Out		2648.80	124		2274.76	104		281.50	13

Nov		2648.74	126		2270.92	108		282.80	14

Dez		2748.89	8		2466.55	19		317.72	1

Jan		2743.05	10		2485.66	12		318.20	0

Fev		2748.30	7		2462.77	19		311.00	5

Mar		2741.31	13		2489.68	10		315.64	2

Abr		2746.17	10		2479.87	13		311.96	3

Mai		2740.71	10		2470.81	15		311.00	5

Jun		2652.06	118		2279.08	102		285.10	13

Jul		2645.13	129		2280.76	99		284.00	14

Ago		2652.41	121		2288.20	95		283.80	12

Set		2647.86	126		2273.80	105		287.40	12

Out		2650.18	122		2274.76	104		282.80	14

Nov		2646.77	133		2280.76	99		283.90	13

Dez		2738.03	20		2452.45	21		315.16	3

Jan		2750.62	3		2472.82	14		311.00	5

Fev		2749.86	7		2482.12	10		316.12	1

Mar		2745.97	9		2483.89	11		313.56	3

Abr		2750.06	8		2486.41	11		317.72	1

Mai		2744.23	12		2478.37	15		307.32	6

Jun		2649.24	124		2287.00	95		280.40	14

Jul		2642.78	134		2275.48	102		288.50	11

Ago		2648.71	127		2271.64	106		281.70	15

Set		2646.39	131		2277.40	105		283.80	12

Out		2651.03	123		2270.92	108		287.20	10

Nov		2642.31	135		2292.76	94		287.20	10

Dez		2749.28	8		2473.33	15		315.64	2

Jan		2748.10	6		2494.96	8		313.08	4

Fev		2747.91	7		2491.45	11		313.56	3

Mar		2748.49	6		2487.16	10		318.20	0

Abr		2747.92	9		2488.42	10		313.08	4

Mai		2740.34	14		2455.21	19		318.20	0

Jun		2650.09	125		2277.88	102		286.10	11

Jul		2650.15	123		2281.96	99		287.40	12

Ago		2647.80	128		2287.24	96		287.20	10

Set		2650.12	124		2280.52	103		282.70	13

Out		2647.42	126		2266.36	109		277.10	17

Nov		2648.36	124		2289.40	90		283.80	12

Dez		2747.55	13		2474.08	14		311.96	3

Jan		2749.86	7		2470.06	16		312.44	2

Fev		2739.77	17		2475.34	14		318.84	2

Mar		2744.82	13		2471.32	16		313.08	4

Abr		2742.48	13		2482.90	14		309.88	4

Mai		2751.80	5		2484.91	13		317.72	1

Jun		2649.71	123		2278.36	104		280.50	15

Jul		2652.88	120		2270.20	105		289.60	10

Ago		2653.79	119		2268.76	109		287.30	11

Set		2645.10	130		2284.36	99		282.70	13

Out		2651.06	122		2287.00	95		285.10	13

Nov		2648.42	122		2282.68	97		290.80	10

Dez		2747.14	9		2483.65	13		315.16	3

Jan		2749.08	7		2488.66	8		314.04	2

Fev		2747.72	8		2502.76	6		316.12	1

Mar		2750.84	8		2481.88	12		309.40	5

Abr		2747.53	9		2462.77	19		316.12	1

Mai		2743.26	13		2491.69	9		319.32	1

Jun		2654.20	120		2279.08	102		295.40	8

Jul		2648.80	124		2288.20	95		281.50	13

Ago		2652.59	115		2287.96	94		284.00	14

Set		2652.29	125		2274.52	103		286.20	12

Out		2649.80	120		2291.32	93		288.40	10

Nov		2647.42	126		2270.92	108		283.90	13

Dez		2745.20	11		2493.70	8		315.64	2
