
Jan		2170.70	125		2040.84	106		260.14	15

Fev		2171.94	124		2032.80	109		269.02	14

Mar		2129.48	130		2081.48	100		262.74	14

Abr		2117.22	134		2031.37	107		274.26	13

Mai		2112.46	136		2011.51	113		269.62	14

Jun		2046.66	153		1805.94	132		236.58	16

Jul		2020.90	155		1812.79	127		244.34	15

Ago		2082.73	151		1831.21	129		258.08	14

Set		2028.24	155		1852.09	124		252.42	14

Out		2033.48	151		1859.86	122		245.64	14

Nov		1986.55	153		1834.13	125		242.28	14

Dez		2130.56	132		2054.67	104		275.90	14

Jan		2127.72	135		2093.74	98		280.06	12

Fev		2156.40	128		2029.60	109		287.30	9

Mar		2135.37	130		2040.19	110		267.02	15

Abr		2150.96	130		2029.87	113		276.08	11

Mai		2145.17	131		2062.47	104		273.48	12

Jun		2022.46	154		1820.69	127		250.10	16

Jul		2027.61	152		1826.95	128		241.08	16

Ago		2030.85	154		1863.79	128		238.88	14

Set		2034.51	152		1857.46	123		238.90	17

Out		2071.84	151		1847.14	126		250.02	15

Nov		2068.01	153		1835.79	130		239.96	15

Dez		2162.37	125		2041.25	108		272.52	14

Jan		2162.30	127		2079.23	99		275.08	12

Fev		2145.63	128		2044.28	106		273.48	13

Mar		2175.74	122		2068.57	101		269.14	15

Abr		2122.43	134		2011.85	115		264.16	15

Mai		2122.36	135		2041.42	105		262.90	15

Jun		2011.60	155		1835.40	130		227.52	17

Jul		2014.39	154		1828.35	128		237.76	17

Ago		2097.14	147		1846.57	126		243.34	15

Set		2047.32	151		1861.87	124		247.78	17

Out		2005.57	156		1844.06	120		232.22	16

Nov		2014.40	155		1834.83	127		235.52	17

Dez		2156.08	125		2064.31	104		271.40	12

Jan		2090.30	143		2041.01	107		284.74	11

Fev		2118.29	135		2027.35	110		270.10	14

Mar		2138.75	130		2019.48	112		285.82	11

Abr		2116.91	135		2049.97	106		273.78	14

Mai		2131.26	131		2037.06	108		277.16	12

Jun		2044.24	152		1831.47	129		247.80	17

Jul		2037.62	154		1856.37	122		245.42	15

Ago		2046.28	149		1834.33	123		238.92	16

Set		2031.12	153		1838.78	125		244.56	16

Out		2062.96	156		1811.63	130		247.84	15

Nov		2029.68	149		1859.71	127		246.84	15

Dez		2121.28	132		2064.31	105		257.88	16

Jan		2125.80	131		2025.58	110		275.60	13

Fev		2131.62	135		2009.67	109		259.18	15

Mar		2176.03	122		2018.97	111		257.72	16

Abr		2142.25	131		2063.46	102		273.00	13

Mai		2199.04	118		2036.48	106		282.32	10

Jun		2057.18	150		1835.77	129		254.58	13

Jul		2049.24	156		1871.47	127		247.92	16

Ago		2055.80	152		1836.25	126		239.98	17

Set		2040.67	153		1827.67	124		249.04	16

Out		2049.02	150		1854.56	126		246.70	16

Nov		2052.47	152		1858.53	127		245.62	16

Dez		2151.08	128		2053.07	106		272.18	14

Jan		2132.56	132		2060.97	106		263.64	16

Fev		2152.23	127		2051.81	104		268.98	13

Mar		2162.17	125		2065.33	105		284.10	10

Abr		2099.31	140		2015.19	109		252.94	15

Mai		2095.82	139		2065.74	104		270.92	12

Jun		2032.60	154		1823.83	126		246.70	16

Jul		2106.87	151		1810.08	126		249.14	17

Ago		2065.28	154		1839.24	125		238.78	15

Set		2047.72	154		1930.13	121		232.10	16

Out		2018.94	150		1833.28	127		252.50	16

Nov		2053.85	150		1830.88	128		229.80	17

Dez		2131.92	131		2034.81	107		264.46	16

Jan		2128.93	132		2029.60	108		276.86	12

Fev		2169.71	123		2084.68	97		280.76	9

Mar		2150.47	127		2036.99	108		263.34	16

Abr		2126.92	131		2084.17	98		268.02	13

Mai		2149.71	130		2038.25	107		267.50	15

Jun		2035.36	155		1837.69	130		248.92	15

Jul		2013.45	150		1821.74	122		235.28	16

Ago		2020.17	156		1854.21	130		236.48	16

Set		2089.85	146		1861.34	124		251.32	15

Out		2047.36	155		1828.83	126		229.62	16

Nov		2052.00	152		1822.11	126		245.54	16

Dez		2129.21	134		2080.97	96		279.58	11

Jan		2160.28	128		2055.01	103		264.64	16

Fev		2164.52	123		2051.74	106		275.08	12

Mar		2131.91	130		2007.80	114		279.76	11

Abr		2127.05	131		2105.39	96		265.12	15

Mai		2108.80	137		2033.38	108		274.78	12

Jun		2073.82	150		1832.30	124		237.68	17

Jul		1992.82	156		1801.62	131		236.54	17

Ago		2025.92	153		1869.18	122		243.22	16

Set		2040.29	152		1789.90	131		244.50	16

Out		2028.71	154		1807.75	125		255.90	15

Nov		1996.09	154		1840.81	126		239.86	15

Dez		2110.31	136		2058.28	104		285.52	11

Jan		2122.43	132		2059.20	103		268.32	14

Fev		2129.97	132		2032.19	106		264.64	14

Mar		2139.45	130		2045.71	110		270.10	14

Abr		2152.12	128		1983.78	121		270.44	13

Mai		2123.38	132		2042.10	106		277.16	13

Jun		2063.02	152		1835.55	125		239.96	15

Jul		2028.37	155		1859.62	126		239.94	16

Ago		2005.98	156		1876.73	125		243.26	16

Set		2063.37	155		1835.16	129		248.94	16

Out		2025.85	150		1895.74	121		261.36	10

Nov		2054.98	150		1891.57	118		256.78	13

Dez		2102.97	139		2031.20	110		268.50	14

Jan		2129.70	135		2059.20	106		266.76	14

Fev		2149.31	130		2039.65	103		275.26	11

Mar		2168.55	126		2037.57	110		265.64	13

Abr		2163.52	124		2020.40	109		287.64	9

Mai		2132.11	131		2054.26	105		270.40	14

Jun		2023.15	149		1877.34	127		239.86	17

Jul		2054.61	153		1846.33	126		245.54	15

Ago		2086.12	149		1812.92	128		244.42	15

Set		2018.98	154		1828.92	129		238.76	17

Out		2036.84	155		1828.37	126		244.42	17

Nov		1984.23	158		1833.37	127		248.04	17

Dez		2141.78	131		2056.85	106		278.16	11
