
Jan		2743.07	14		2482.39	13		309.40	5

Fev		2743.65	13		2483.89	11		317.24	2

Mar		2746.56	10		2491.45	11		313.56	3

Abr		2749.46	5		2472.55	11		316.12	1

Mai		2741.11	12		2468.05	17		315.16	3

Jun		2642.37	133		2266.84	111		290.70	9

Jul		2645.98	130		2295.40	90		280.50	15

Ago		2653.29	121		2289.88	97		278.20	16

Set		2648.33	125		2274.76	109		284.00	14

Out		2645.07	131		2278.36	99		287.30	11

Nov		2645.98	130		2281.24	96		287.40	12

Dez		2746.95	10		2496.22	8		310.52	6

Jan		2746.75	9		2462.50	16		311.96	3

Fev		2746.76	11		2487.91	9		315.16	3

Mar		2745.77	8		2485.66	12		319.32	1

Abr		2743.83	10		2482.90	14		317.24	2

Mai		2744.43	13		2481.37	11		311.48	4

Jun		2650.06	126		2281.00	100		286.10	11

Jul		2645.48	132		2273.56	109		286.10	11

Ago		2650.03	127		2281.24	101		289.50	9

Set		2656.61	113		2279.08	97		283.90	13

Out		2645.45	133		2283.88	102		285.00	12

Nov		2653.29	121		2281.24	101		281.70	15

Dez		2748.51	10		2487.67	11		320.92	1

Jan		2745.98	11		2466.04	18		312.92	1

Fev		2736.07	18		2488.93	11		317.24	2

Mar		2746.75	9		2503.27	7		311.48	4

Abr		2750.25	7		2483.14	12		318.84	2

Mai		2739.77	17		2481.64	14		321.40	0

Jun		2650.62	122		2279.80	100		286.10	11

Jul		2646.95	127		2295.16	89		283.80	12

Ago		2651.03	123		2272.60	105		286.10	11

Set		2650.47	127		2280.04	101		279.30	15

Out		2647.42	126		2277.16	104		284.80	10

Nov		2657.08	112		2279.32	103		286.20	12

Dez		2743.65	13		2489.17	9		312.92	1

Jan		2739.95	14		2475.10	16		317.72	1

Fev		2745.20	11		2477.35	13		313.08	4

Mar		2752.00	6		2500.99	5		307.80	5

Abr		2747.74	12		2470.81	15		320.92	1

Mai		2743.65	13		2475.85	15		315.64	2

Jun		2644.63	131		2283.88	102		285.10	13

Jul		2651.15	119		2283.40	100		288.50	11

Ago		2652.35	123		2279.32	103		287.40	12

Set		2643.75	131		2279.80	100		290.60	8

Out		2647.45	125		2282.92	98		283.90	13

Nov		2653.82	118		2292.52	93		286.10	11

Dez		2747.14	9		2488.18	12		313.56	3

Jan		2744.03	11		2477.35	13		313.56	3

Fev		2745.79	12		2481.88	12		315.16	3

Mar		2744.81	11		2483.65	13		313.56	3

Abr		2742.87	13		2472.07	15		308.76	3

Mai		2752.01	8		2465.53	17		313.56	3

Jun		2651.12	120		2285.32	98		284.00	14

Jul		2647.01	125		2283.40	100		279.30	15

Ago		2649.30	122		2274.28	102		280.50	15

Set		2647.36	128		2268.28	107		287.20	10

Out		2651.65	117		2286.28	97		281.70	15

Nov		2644.22	130		2287.48	92		289.60	10

Dez		2743.05	10		2480.38	14		319.32	1

Jan		2739.18	16		2469.31	17		318.20	0

Fev		2746.17	10		2472.58	16		306.20	5

Mar		2743.85	14		2458.99	19		311.48	4

Abr		2748.90	10		2493.46	10		307.32	6

Mai		2747.92	9		2475.10	16		310.52	6

Jun		2647.80	128		2269.96	109		284.90	11

Jul		2648.30	126		2279.56	99		292.00	10

Ago		2643.19	135		2273.56	104		288.50	11

Set		2651.18	118		2283.88	97		281.60	14

Out		2649.21	125		2281.24	101		281.70	15

Nov		2646.95	127		2279.08	97		290.70	9

Dez		2745.77	8		2477.86	14		314.52	1

Jan		2743.63	9		2493.46	10		310.52	6

Fev		2751.23	8		2495.98	10		307.80	5

Mar		2739.94	12		2471.32	16		314.04	2

Abr		2747.34	10		2475.34	14		313.56	3

Mai		2742.87	13		2485.66	12		309.24	2

Jun		2642.34	134		2279.56	99		281.50	13

Jul		2651.12	120		2281.00	100		287.40	12

Ago		2650.65	121		2271.88	107		281.60	14

Set		2648.80	124		2276.92	103		295.30	7

Out		2645.51	131		2287.00	95		279.40	16

Nov		2647.39	127		2266.12	113		287.30	11

Dez		2746.56	10		2480.38	14		311.48	4

Jan		2741.31	13		2451.70	22		315.64	2

Fev		2746.74	7		2486.92	12		316.76	3

Mar		2747.72	8		2472.58	16		319.80	0

Abr		2748.70	9		2480.62	12		310.36	3

Mai		2747.91	7		2478.61	13		316.12	1

Jun		2652.50	118		2282.44	101		288.50	11

Jul		2648.68	128		2277.16	104		283.90	13

Ago		2648.36	124		2276.68	102		281.70	15

Set		2650.50	126		2271.40	105		287.30	11

Out		2647.01	125		2273.32	108		280.50	15

Nov		2656.67	111		2281.24	101		288.30	9

Dez		2748.50	8		2490.43	9		314.04	2

Jan		2751.03	7		2483.89	11		315.64	2

Fev		2740.53	13		2462.26	18		321.40	0

Mar		2741.90	14		2494.96	8		313.08	4

Abr		2745.60	13		2444.65	23		313.08	4

Mai		2739.96	16		2477.86	14		314.04	2

Jun		2645.63	127		2284.36	99		283.90	13

Jul		2652.44	120		2273.80	105		285.10	13

Ago		2651.06	122		2284.84	96		287.40	12

Set		2651.47	123		2277.88	102		285.00	12

Out		2645.95	131		2283.16	99		287.30	11

Nov		2645.10	130		2283.16	99		281.60	14

Dez		2745.20	11		2510.32	6		316.12	1

Jan		2742.49	15		2457.22	18		316.76	3

Fev		2745.01	12		2471.32	16		314.52	1

Mar		2746.96	12		2488.93	11		309.40	5

Abr		2746.19	14		2466.28	16		318.84	2

Mai		2745.01	12		2496.22	8		319.80	0

Jun		2651.50	122		2277.88	102		283.90	13

Jul		2651.09	121		2289.16	94		282.70	13

