
Jan		2743.26	13		2492.95	9		312.92	1

Fev		2747.74	12		2481.64	14		315.64	2

Mar		2745.41	14		2488.93	11		313.08	4

Abr		2743.84	12		2464.78	18		311.00	5

Mai		2740.15	15		2481.88	12		317.72	1

Jun		2653.41	117		2265.88	112		280.40	14

Jul		2649.77	121		2287.96	94		280.50	15

Ago		2654.38	114		2284.60	100		283.90	13

Set		2648.33	125		2282.20	95		282.70	13

Out		2649.83	119		2278.60	105		280.50	15

Nov		2648.33	125		2277.16	104		287.20	10

Dez		2737.05	19		2464.78	18		317.24	2

Jan		2739.93	10		2473.09	17		306.84	7

Fev		2743.47	16		2488.42	10		313.08	4

Mar		2739.17	14		2460.49	17		310.84	2

Abr		2743.27	15		2475.85	15		309.88	4

Mai		2746.76	11		2504.53	7		310.36	3

Jun		2652.00	120		2281.96	104		287.20	10

Jul		2647.89	125		2277.40	100		286.20	12

Ago		2646.89	129		2274.52	108		284.00	14

Set		2651.15	119		2275.24	106		290.80	10

Out		2651.09	121		2272.84	106		288.50	11

Nov		2647.42	126		2278.84	101		288.30	9

Dez		2751.23	8		2495.47	9		315.64	2

Jan		2741.51	14		2487.43	13		318.84	2

Fev		2744.23	12		2492.20	10		317.24	2

Mar		2739.75	13		2460.25	19		308.92	6

Abr		2746.36	9		2467.54	16		315.16	3

Mai		2743.27	15		2478.61	13		315.64	2

Jun		2653.29	121		2284.84	96		286.20	12

Jul		2653.00	116		2283.16	99		282.70	13

Ago		2650.18	122		2287.72	98		286.10	11

Set		2651.53	121		2275.96	104		286.20	12

Out		2643.28	132		2274.28	107		289.50	9

Nov		2644.48	136		2284.60	100		282.80	14

Dez		2748.88	6		2483.38	10		311.48	4

Jan		2743.05	10		2479.87	13		314.04	2

Fev		2748.70	9		2458.99	19		319.32	1

Mar		2740.94	17		2479.87	13		316.12	1

Abr		2747.34	10		2508.55	5		309.88	4

Mai		2745.98	11		2457.22	18		315.64	2

Jun		2647.83	127		2286.52	98		280.40	14

Jul		2651.97	121		2289.16	94		281.70	15

Ago		2648.21	129		2283.16	99		289.60	10

Set		2641.90	134		2271.16	109		282.80	14

Out		2647.42	126		2274.04	106		280.50	15

Nov		2647.92	124		2287.72	98		287.30	11

Dez		2746.18	12		2483.65	13		311.96	3

Jan		2746.76	11		2470.06	16		313.08	4

Fev		2742.48	13		2488.18	12		309.88	4

Mar		2744.03	11		2495.47	9		311.48	4

Abr		2741.70	13		2488.42	10		304.12	6

Mai		2745.40	12		2458.75	21		313.08	4

Jun		2646.45	129		2277.64	101		285.10	13

Jul		2644.60	132		2292.04	96		281.60	14

Ago		2654.88	112		2290.84	96		282.80	14

Set		2649.53	129		2278.36	104		286.20	12

Out		2652.94	118		2283.64	101		288.50	11

Nov		2646.54	126		2285.32	98		278.20	16

Dez		2743.83	10		2476.60	14		315.64	2

Jan		2743.44	10		2475.85	15		315.64	2

Fev		2743.45	12		2494.21	9		316.76	3

Mar		2738.21	17		2458.99	19		310.84	2

Abr		2748.89	8		2475.85	15		315.00	0

Mai		2742.48	13		2500.00	8		316.12	1

Jun		2650.68	120		2279.32	98		286.20	12

Jul		2657.02	114		2282.20	100		280.40	14

Ago		2651.56	120		2279.80	100		283.90	13

Set		2645.98	130		2282.20	100		279.40	16

Out		2647.39	127		2270.68	107		283.90	13

Nov		2652.47	119		2270.92	108		280.40	14

Dez		2742.29	14		2490.19	11		314.04	2

Jan		2751.62	8		2488.93	11		308.28	4

Fev		2749.87	9		2499.49	7		319.80	0

Mar		2749.67	8		2462.26	18		319.32	1

Abr		2745.21	13		2484.91	13		317.72	1

Mai		2743.85	14		2465.29	19		314.04	2

Jun		2645.51	131		2282.44	101		286.20	12

Jul		2647.89	125		2278.36	99		287.40	12

Ago		2650.68	120		2284.60	100		288.50	11

Set		2648.30	126		2267.80	110		288.50	11

Out		2650.15	123		2278.60	100		278.20	16

Nov		2649.68	124		2283.16	99		286.10	11

