
Jan		2199.71	116		2050.65	105		283.14	10

Fev		2141.09	130		2050.21	102		269.62	13

Mar		2127.26	133		2024.32	107		259.18	15

Abr		2143.03	130		2038.49	108		261.08	16

Mai		2121.85	135		2034.88	107		267.90	13

Jun		2006.11	156		1853.38	126		245.52	14

Jul		2035.46	149		1824.88	128		246.74	15

Ago		2028.27	153		1841.40	124		234.26	17

Set		2064.44	156		1848.95	124		237.56	17

Out		2054.73	149		1828.81	127		249.02	15

Nov		2040.23	151		1831.49	129		247.92	16

Dez		2163.14	126		2027.93	110		276.86	12

Jan		2129.77	133		2025.75	106		267.54	13

Fev		2132.98	133		2058.52	105		273.82	12

Mar		2129.20	135		2012.60	116		274.12	15

Abr		2156.78	127		2024.59	111		270.10	13

Mai		2124.76	133		2031.54	111		263.04	14

Jun		1979.05	159		1823.22	126		249.02	15

Jul		2026.51	153		1860.30	128		236.70	16

Ago		2043.84	151		1807.03	128		234.26	17

Set		2076.86	152		1829.18	129		246.74	15

Out		1983.35	154		1830.14	127		249.04	16

Nov		2036.68	156		1871.84	122		252.54	14

Dez		2138.07	128		2064.07	107		267.50	15

Jan		2119.22	132		2036.75	112		267.24	12

Fev		2128.15	134		2004.63	111		260.78	16

Mar		2131.91	130		2041.01	106		272.88	12

Abr		2095.30	137		2041.25	108		279.76	11

Mai		2177.37	124		2045.20	106		273.30	13

Jun		2086.09	150		1870.25	126		256.88	16

Jul		2047.92	150		1839.00	127		243.32	16

Ago		2045.91	152		1879.04	124		259.28	15

Set		2040.73	156		1853.01	126		236.68	17

Out		2030.09	153		1837.23	126		238.84	17

Nov		2008.09	156		1873.26	124		253.38	13

Dez		2104.84	137		2056.17	106		274.78	13

Jan		2126.79	132		2068.84	103		274.60	13

Fev		2113.04	137		2027.69	109		275.38	14

Mar		2106.09	137		2057.94	104		278.76	12

Abr		2102.77	135		2043.77	107		271.52	14

Mai		2114.38	134		2052.08	107		278.64	10

Jun		2068.73	151		1833.87	128		242.14	16

Jul		2029.18	153		1819.25	129		233.08	16

Ago		2031.32	152		1889.06	120		228.84	17

Set		2070.04	149		1844.87	125		248.82	15

Out		2051.00	152		1858.62	126		238.80	15

Nov		2063.93	153		1841.42	123		260.12	17

Dez		2114.58	136		2046.29	106		281.84	11

Jan		2100.18	136		2004.05	114		277.34	11

Fev		2129.28	131		2047.55	107		277.16	12

Mar		2120.18	133		2000.27	111		274.14	11

Abr		2117.40	134		2038.22	103		270.62	13

Mai		2084.51	141		2053.58	106		264.52	14

Jun		2034.83	155		1872.06	122		243.28	15

Jul		2074.79	152		1864.99	127		243.34	16

Ago		2022.62	153		1841.88	126		239.94	16

Set		2061.45	152		1885.46	126		241.16	15

Out		2037.75	154		1872.17	122		234.32	16

Nov		2076.17	152		1857.57	124		247.86	16

Dez		2136.65	129		2041.49	106		274.78	11

Jan		2147.84	130		2087.61	99		267.20	14

Fev		2119.40	133		2043.94	104		285.04	11

Mar		2090.03	139		2046.12	105		270.10	13

Abr		2107.63	137		2032.46	110		270.58	13

Mai		2164.40	124		2046.29	108		271.40	13

Jun		2033.07	151		1836.60	125		247.84	16

Jul		2040.98	149		1837.82	128		243.34	16

Ago		2023.66	157		1843.32	128		237.68	17

Set		2046.79	152		1849.58	124		241.06	15

Out		2018.85	154		1844.87	124		249.14	16

Nov		2047.07	154		1836.14	128		235.48	16

Dez		2159.39	124		2043.94	107		267.02	15

Jan		2100.15	137		2024.93	112		273.30	13

Fev		2071.54	144		2025.75	107		268.84	13

Mar		2155.68	126		2054.91	104		272.22	12

Abr		2141.98	129		2032.36	108		273.48	12

Mai		2115.75	135		2063.73	102		296.48	8

Jun		2032.16	156		1865.10	127		248.92	16

Jul		2069.86	151		1871.10	124		238.86	17

Ago		2048.48	148		1872.89	123		249.04	14

Set		2057.14	149		1829.31	129		255.56	15

Out		2036.65	152		1824.29	126		254.80	15

Nov		2059.63	154		1802.12	130		234.28	17

Dez		2143.23	130		2045.54	109		272.18	13

Jan		2140.74	131		2038.73	104		267.72	13

Fev		2096.68	140		2077.80	103		275.56	12

Mar		2137.70	132		2041.52	108		264.46	15

Abr		2131.20	131		1980.92	120		268.20	14

Mai		2082.17	141		2041.66	100		259.00	16

Jun		2029.15	155		1839.11	123		246.74	15

Jul		2075.61	154		1858.05	124		250.10	16

Ago		2015.21	152		1865.60	127		251.28	15

Set		2027.39	152		1859.01	122		234.28	16

Out		2062.92	153		1858.16	128		248.04	16

Nov		2015.99	151		1882.97	124		234.18	16

Dez		2090.03	140		2014.10	112		276.68	14

Jan		2132.18	134		2034.74	110		282.96	11

Fev		2142.13	129		2075.14	104		276.98	13

Mar		2118.54	133		2037.57	112		278.94	11

Abr		2121.45	134		2018.73	112		267.02	15

Mai		2119.72	135		2053.17	105		266.24	15

Jun		2004.20	153		1819.73	127		244.44	15

Jul		2052.57	153		1821.15	128		243.32	16

Ago		2046.70	157		1852.07	129		253.50	14

Set		2011.31	153		1852.31	122		257.98	14

Out		2028.36	149		1874.57	125		250.10	16

Nov		2027.30	154		1876.25	124		241.16	16

Dez		2097.85	138		2025.41	106		266.58	13

Jan		2133.42	133		2055.35	103		273.82	14

Fev		2137.52	132		2071.43	100		268.06	14

Mar		2121.08	134		2042.34	106		275.56	12

Abr		2122.13	133		2037.23	110		270.58	13

Mai		2099.00	138		2120.38	92		281.84	12

Jun		2022.62	154		1830.16	126		251.20	15

Jul		2031.25	154		1844.04	123		243.32	16

Ago		2063.36	149		1881.38	122		243.22	17

Set		2031.15	151		1860.84	124		241.04	16

Out		2014.08	155		1862.96	125		240.10	16

Nov		2011.61	157		1835.07	126		238.76	16

Dez		2102.97	136		2041.86	109		269.14	13
