
Jan		2741.32	15		2479.87	13		311.00	5

Fev		2730.81	19		2487.16	10		317.72	1

Mar		2741.70	13		2485.66	12		318.84	2

Abr		2748.11	8		2488.93	11		315.64	2

Mai		2745.01	12		2482.63	11		315.16	3

Jun		2647.51	123		2268.76	109		282.80	14

Jul		2647.42	126		2275.72	103		295.40	8

Ago		2658.93	109		2271.64	106		287.40	12

Set		2650.21	121		2274.28	102		288.40	10

Out		2647.89	125		2282.20	95		282.70	13

Nov		2654.73	117		2277.64	101		287.30	11

Dez		2739.75	13		2486.92	12		309.24	2

Jan		2752.97	5		2491.69	9		310.36	3

Fev		2742.29	14		2483.14	12		310.36	3

Mar		2748.50	8		2475.85	15		315.64	2

Abr		2743.25	11		2480.89	15		311.96	3

Mai		2746.94	8		2489.68	10		313.56	3

Jun		2649.24	124		2282.68	97		287.40	12

Jul		2651.06	122		2285.80	95		285.10	13

Ago		2646.95	127		2275.72	103		286.20	12

Set		2647.86	126		2284.12	98		287.20	10

Out		2646.95	127		2277.88	102		288.40	10

Nov		2651.47	123		2273.08	107		283.90	13

Dez		2745.40	12		2447.68	24		314.04	2

Jan		2745.38	8		2473.33	15		310.36	3

Fev		2743.64	11		2494.72	10		310.52	6

Mar		2742.30	16		2475.10	16		319.32	1

Abr		2745.78	10		2469.55	15		316.12	1

Mai		2743.26	13		2492.95	9		317.72	1

Jun		2650.18	122		2275.00	105		279.30	15

Jul		2649.77	121		2278.12	103		284.00	14

Ago		2645.89	133		2277.16	104		278.20	16

Set		2655.26	114		2279.56	99		286.20	12

Out		2649.27	123		2272.36	109		288.40	10

Nov		2650.15	123		2293.48	92		286.10	11

Dez		2746.74	7		2475.10	16		314.04	2

Jan		2736.26	17		2484.40	12		309.40	5

Fev		2743.05	10		2479.12	14		313.56	3

Mar		2746.56	10		2502.52	8		308.28	4

Abr		2747.33	8		2492.20	10		315.16	3

Mai		2741.70	13		2481.13	13		313.08	4

Jun		2648.83	123		2282.68	102		278.20	16

Jul		2654.32	116		2284.84	101		281.70	15

Ago		2650.56	124		2284.84	96		283.80	12

Set		2648.71	127		2263.96	114		290.70	9

Out		2649.33	121		2268.28	107		283.90	13

Nov		2646.92	128		2274.04	106		287.30	11

Dez		2747.53	9		2493.46	10		314.52	1

Jan		2741.32	15		2483.14	12		315.64	2

Fev		2748.50	8		2467.54	16		309.88	4

Mar		2750.64	7		2476.60	14		313.56	3

Abr		2744.61	10		2494.21	9		315.64	2

Mai		2742.87	13		2488.18	12		315.16	3

Jun		2648.80	124		2278.12	103		285.00	12

Jul		2649.65	125		2271.88	107		287.30	11

Ago		2655.17	117		2283.64	96		290.90	11

Set		2645.54	130		2292.52	93		289.70	11

Out		2645.16	128		2278.36	104		279.30	15

Nov		2647.45	125		2281.00	100		279.30	15

Dez		2747.32	6		2475.85	15		316.76	3

Jan		2746.17	10		2488.93	11		314.04	2

Fev		2742.30	16		2474.08	14		319.80	0

Mar		2746.95	10		2466.79	17		311.96	3

Abr		2746.94	8		2487.94	14		311.96	3

Mai		2743.26	13		2486.41	11		308.28	4

Jun		2649.74	122		2280.04	106		286.20	12

Jul		2647.83	127		2284.84	96		278.20	16

Ago		2643.72	132		2281.72	98		281.60	14

Set		2652.12	116		2285.32	98		286.20	12

Out		2648.33	125		2276.92	103		283.80	12

Nov		2654.26	118		2267.08	112		285.10	13

Dez		2740.54	15		2479.87	13		315.64	2

Jan		2748.50	8		2475.34	14		312.92	1

Fev		2744.22	10		2487.16	10		313.56	3

Mar		2739.38	17		2479.87	13		314.04	2

Abr		2735.30	20		2477.11	15		312.92	1

Mai		2745.97	9		2491.45	11		319.80	0

Jun		2644.19	131		2287.72	98		277.10	17

Jul		2650.15	123		2280.52	103		282.70	13

Ago		2654.76	116		2261.56	114		285.10	13

Set		2651.03	123		2267.32	108		286.20	12

Out		2653.64	124		2279.80	105		285.00	12

Nov		2650.18	122		2283.88	102		286.20	12

Dez		2751.22	6		2492.95	9		315.64	2

Jan		2741.89	12		2484.16	14		310.36	3

Fev		2745.39	10		2475.85	15		308.76	3

Mar		2748.71	11		2486.41	11		320.92	1

Abr		2741.68	9		2477.86	14		320.92	1

Mai		2742.67	12		2464.03	19		312.92	1

Jun		2643.28	132		2277.88	102		281.60	14

Jul		2652.82	122		2280.76	104		283.90	13

Ago		2648.33	125		2270.44	106		280.40	14

Set		2651.59	119		2281.00	100		280.50	15

Out		2649.27	123		2265.40	110		283.90	13

Nov		2648.30	126		2280.76	104		279.30	15

Dez		2751.80	5		2478.10	12		310.36	3

Jan		2737.04	17		2470.57	17		316.12	1

Fev		2740.32	10		2488.93	11		313.56	3

Mar		2748.11	8		2473.84	16		315.64	2

Abr		2739.76	15		2461.00	18		318.20	0

Mai		2745.39	10		2479.63	15		309.88	4

Jun		2647.36	128		2274.04	106		290.80	10

Jul		2651.06	122		2286.04	96		288.50	11

Ago		2651.88	124		2270.68	107		285.00	12

Set		2644.63	131		2279.32	103		283.90	13

Out		2650.56	124		2278.12	103		287.30	11

Nov		2646.95	127		2278.12	103		288.50	11

Dez		2749.66	6		2493.46	10		317.72	1

Jan		2748.11	8		2470.06	16		313.56	3

Fev		2739.17	14		2463.76	16		317.72	1

Mar		2753.95	6		2467.54	16		318.84	2

Abr		2744.04	13		2482.90	14		311.48	4

Mai		2745.97	9		2480.62	12		315.64	2

Jun		2645.07	131		2270.44	106		290.70	9

Jul		2648.68	128		2287.24	96		286.30	13

Ago		2642.25	137		2269.96	109		285.10	13

Set		2648.68	128		2278.12	98		292.00	10

Out		2657.11	111		2279.56	99		281.50	13

Nov		2650.18	122		2271.88	107		282.80	14

Dez		2748.12	10		2484.91	13		314.04	2
