
Jan		2112.06	135		2065.57	104		267.84	15

Fev		2169.84	124		2038.49	106		270.10	13

Mar		2145.09	129		2067.07	99		278.02	13

Abr		2163.74	127		2039.44	113		270.74	14

Mai		2101.34	139		2052.49	102		280.84	12

Jun		2055.80	152		1819.38	128		244.44	15

Jul		2057.62	152		1845.83	126		247.96	15

Ago		2049.07	149		1824.40	125		238.86	16

Set		2026.01	154		1853.84	123		254.56	15

Out		1992.74	157		1846.18	131		243.36	15

Nov		2067.98	156		1816.48	130		235.50	17

Dez		2090.10	139		2068.16	103		266.90	13

Jan		2114.31	136		2072.93	100		287.30	9

Fev		2128.33	131		2069.93	107		271.70	15

Mar		2182.98	123		2076.37	100		275.90	11

Abr		2152.00	126		2066.90	101		272.48	14

Mai		2092.92	139		2045.03	109		269.44	15

Jun		2052.47	156		1841.64	127		242.28	16

Jul		2051.93	150		1864.99	122		250.08	17

Ago		2053.37	153		1857.09	128		256.86	15

Set		2027.14	151		1846.46	126		241.18	16

Out		2044.47	154		1855.17	130		246.62	14

Nov		2052.41	153		1843.19	124		255.66	15

Dez		2156.64	126		2054.67	103		274.60	13

Jan		2114.66	136		2066.66	106		288.78	8

Fev		2183.36	120		2029.46	111		275.08	13

Mar		2144.57	129		2049.80	106		267.50	15

Abr		2134.00	133		2041.11	110		265.00	12

Mai		2122.13	133		2027.01	109		280.24	10

Jun		2022.65	154		1877.69	121		248.92	15

Jul		2021.71	154		1850.96	125		244.54	17

Ago		1992.55	156		1824.16	128		246.72	15

Set		2037.53	156		1827.26	129		242.28	15

Out		2039.63	153		1862.24	126		245.66	15

Nov		2014.49	156		1839.02	125		252.18	15

Dez		2114.38	133		2037.91	108		262.56	16

Jan		2099.67	138		2077.63	99		263.04	14

Fev		2130.73	131		2089.72	101		267.06	13

Mar		2143.79	127		2048.23	108		270.44	14

Abr		2148.93	128		2051.74	108		275.90	14

Mai		2163.87	127		2048.37	102		273.00	14

Jun		2036.43	155		1861.30	129		249.04	16

Jul		2018.91	153		1843.32	126		238.76	15

Ago		2000.80	153		1857.72	128		243.34	15

Set		1989.03	157		1859.97	125		238.68	16

Out		2025.10	153		1817.07	126		243.24	16

Nov		2053.69	149		1867.63	126		234.30	16

Dez		2124.25	131		2050.07	107		270.28	13

Jan		2103.55	138		2051.81	105		274.90	13

Fev		2171.27	123		2039.75	107		276.68	13

Mar		2119.34	135		2002.62	116		271.70	13

Abr		2170.22	123		2048.37	105		280.88	13

Mai		2116.33	133		2031.78	103		284.40	10

Jun		2033.98	152		1845.37	126		247.92	15

Jul		2028.74	149		1858.55	122		250.22	16

Ago		2043.87	154		1857.22	128		251.22	15

Set		2074.73	147		1829.05	130		246.84	14

Out		2015.59	155		1834.46	124		232.00	16

Nov		2038.41	148		1877.45	126		245.64	16

Dez		2122.71	136		2029.80	112		273.78	13

Jan		2146.60	128		2048.64	106		265.94	14

Fev		2145.25	129		2052.08	109		273.00	12

Mar		2138.95	131		2072.01	100		270.10	14

Abr		2157.43	126		2056.85	105		266.76	14

Mai		2146.60	129		2061.96	104		284.92	9

Jun		2025.51	152		1805.96	128		240.08	17

Jul		1998.86	154		1831.64	128		251.30	15

Ago		2044.93	154		1849.06	124		241.16	16

Set		2063.46	151		1850.74	122		246.72	15

Out		2002.28	154		1871.34	126		255.66	14

Nov		2009.81	155		1864.27	125		241.30	15

Dez		2136.27	132		2017.54	113		274.78	12

