
Jan		2112.55	134		2050.92	108		275.56	12

Fev		2089.14	139		2045.20	109		278.46	12

Mar		2136.66	130		2033.55	108		273.78	13

Abr		2118.73	134		2009.91	111		265.90	15

Mai		2124.42	132		2045.30	106		265.30	14

Jun		2059.03	154		1818.29	129		245.42	17

Jul		2025.95	153		1835.66	124		238.76	17

Ago		2020.73	153		1797.45	131		240.94	15

Set		2050.15	154		1855.04	122		247.82	17

Out		2038.60	153		1857.44	125		253.50	14

Nov		2002.69	152		1865.84	124		249.00	16

Dez		2141.20	131		2014.78	113		280.72	11

Jan		2159.07	126		2033.79	104		267.02	15

Fev		2163.74	124		2035.39	108		265.42	15

Mar		2111.41	136		2047.62	106		280.06	11

Abr		2134.83	130		2028.78	111		276.68	12

Mai		2132.69	131		2052.66	107		286.00	10

Jun		2037.88	156		1817.48	126		247.82	14

Jul		2031.47	155		1862.37	128		250.24	15

Ago		2066.28	152		1838.89	129		244.56	17

Set		2030.16	153		1820.69	127		243.46	17

Out		2030.25	155		1814.21	128		255.82	14

Nov		2011.35	156		1882.95	123		232.00	16

Dez		2134.79	131		2041.18	107		268.32	14

Jan		2149.59	129		2045.78	106		274.78	12

Fev		2110.82	134		2016.62	112		263.52	14

Mar		2086.47	142		2047.96	105		276.56	12

Abr		2141.58	129		2012.26	112		277.16	12

Mai		2113.88	133		2037.50	111		276.68	13

Jun		2036.30	152		1839.35	123		236.46	17

Jul		2036.49	153		1835.90	126		242.14	15

Ago		1983.39	155		1845.37	128		242.24	17

Set		2056.55	149		1869.90	123		235.48	16

Out		2053.10	154		1859.34	128		250.12	16

Nov		2046.38	155		1835.90	127		238.86	17

Dez		2105.49	136		2040.60	111		257.58	17

Jan		2140.41	129		2058.45	104		267.84	15

Fev		2146.91	129		2049.49	107		272.52	13

Mar		2096.09	139		2073.20	101		274.60	12

Abr		2130.35	132		2018.39	114		266.72	15

Mai		2117.90	133		2043.43	107		272.22	13

Jun		2063.55	151		1837.32	129		243.48	16

Jul		2027.29	155		1837.95	124		247.92	16

Ago		2023.69	158		1839.67	127		239.86	15

Set		2032.67	156		1877.80	126		242.14	17

Out		2053.95	156		1823.90	130		248.90	15

Nov		2007.77	156		1853.75	125		244.54	16

Dez		2123.57	132		2018.29	111		271.40	14

Jan		2173.42	125		2051.16	108		275.14	12

Fev		2136.46	130		2037.40	108		280.84	12

Mar		2170.57	123		2046.63	104		271.52	14

Abr		2126.07	134		2053.41	106		259.84	15

Mai		2177.48	122		2035.56	107		267.38	14

Jun		2040.20	154		1888.08	124		251.32	14

Jul		2040.97	150		1824.05	127		237.68	16

Ago		2008.37	154		1813.84	124		252.30	16

Set		2017.25	155		1856.76	126		229.78	17

Out		2082.70	149		1848.95	125		250.10	15

Nov		2044.44	156		1834.20	129		240.06	16

Dez		2071.32	142		2039.24	106		281.36	12

Jan		2111.49	134		2060.97	105		275.74	12

Fev		2141.79	129		2057.70	106		257.88	16

Mar		2121.35	136		2032.80	110		271.70	13

Abr		2123.29	132		2059.78	104		268.50	13

Mai		2136.72	129		2061.45	103		271.40	15

Jun		2029.18	154		1811.50	127		236.56	16

Jul		2065.68	147		1856.76	124		246.76	16

Ago		1996.18	160		1854.84	127		233.30	17

Set		2026.95	150		1847.88	124		239.96	17

Out		2037.34	155		1841.31	121		245.54	15

Nov		2031.13	152		1825.23	123		252.30	13

Dez		2128.58	132		2045.81	111		277.98	13

Jan		2124.07	135		2034.23	107		260.78	15

Fev		2171.47	123		2116.70	93		269.32	14

Mar		2124.08	133		2085.36	100		276.38	11

Abr		2138.16	129		2090.54	97		257.10	16

